,dates,1,2,3,4,5
344,2016-11-01 14:21:40+00:00,170.62200067831657,185.16243304152474,231.0355394068831,203.88682863041913,213.01124693094633
345,2016-11-03 14:09:00+00:00,,168.51852662114374,215.41117978346858,172.77885287508698,186.91960959940505
346,2016-11-08 14:13:20+00:00,186.4539704414414,191.02557552276915,242.8512892117427,215.46836306704705,221.18838464004483
347,2016-11-18 14:11:55+00:00,160.1989475818435,167.47807410679962,221.0509283374953,187.00849949286192,199.2952228845264
348,2016-11-28 14:08:14+00:00,143.7533763019445,140.539251339997,188.05476010003503,177.6007666443906,197.67937807765156
349,2016-12-11 14:21:06+00:00,,,,191.61151160972307,184.24924208662173
350,2016-12-13 14:06:38+00:00,,,,,
351,2016-12-21 14:08:45+00:00,,,,194.71814104824466,200.6985272655021
352,2016-12-21 14:22:09+00:00,,,,204.80613303364393,209.7038502756383
353,2017-01-07 14:04:56+00:00,187.21077616731174,188.20652217850233,239.3510638805949,219.46862031453574,
354,2017-01-10 14:20:17+00:00,172.48541309650233,182.46627246745823,211.36268154660218,197.4429140705901,201.80540671009572
355,2017-01-13 14:14:42+00:00,,,,,128.5882447501669
356,2017-01-29 14:14:33+00:00,111.9608497862474,115.29420715236617,180.13878312480793,,146.77344026787628
357,2017-01-30 14:06:25+00:00,,157.42841273859284,,180.27270159560533,181.43742520166631
358,2017-01-30 14:17:56+00:00,161.04233352218145,167.2480386059697,223.2964847798234,186.81543276299035,195.65324907487002
359,2017-02-06 14:12:32+00:00,146.03003519183778,,,,
360,2017-02-22 14:12:26+00:00,146.73219331939785,155.45902401618736,,,
361,2017-03-01 14:17:56+00:00,169.15857553769098,180.3535762521036,233.7588208523792,197.08432791763772,208.6502620300362
362,2017-03-10 14:12:19+00:00,235.3553834163973,154.68941496048052,200.06461876388036,181.79370389786146,
363,2017-03-21 14:16:53+00:00,185.87743320464068,174.5099236326414,223.1388687199992,204.37649340485737,216.53148249722796
364,2017-04-10 14:13:59+00:00,139.34541468725737,136.10870477058734,179.55429400076287,165.5970301391093,224.4631979604936
365,2017-04-11 14:12:02+00:00,157.86866711266217,166.12462059869299,220.77184318241757,,
